DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile,DE_50hertz_load_actual_entsoe_transparency,DE_50hertz_load_forecast_entsoe_transparency,DE_50hertz_solar_generation_actual,DE_50hertz_wind_generation_actual,DE_50hertz_wind_offshore_generation_actual,DE_50hertz_wind_onshore_generation_actual,DE_LU_load_actual_entsoe_transparency,DE_LU_load_forecast_entsoe_transparency,DE_LU_solar_generation_actual,DE_LU_wind_generation_actual,DE_LU_wind_offshore_generation_actual,DE_LU_wind_onshore_generation_actual,DE_amprion_load_actual_entsoe_transparency,DE_amprion_load_forecast_entsoe_transparency,DE_amprion_solar_generation_actual,DE_amprion_wind_onshore_generation_actual,DE_tennet_load_actual_entsoe_transparency,DE_tennet_load_forecast_entsoe_transparency,DE_tennet_solar_generation_actual,DE_tennet_wind_generation_actual,DE_tennet_wind_offshore_generation_actual,DE_tennet_wind_onshore_generation_actual,DE_transnetbw_load_actual_entsoe_transparency,DE_transnetbw_load_forecast_entsoe_transparency,DE_transnetbw_solar_generation_actual,DE_transnetbw_wind_onshore_generation_actual,hour,day,month,year,lag_1_hour,rolling_24_hour_mean
56837.48,57245.98,48675.0,7100.65,0.1459,49089.0,21076.18,0.4293,5081.0,4747.08,0.9343,44008.0,16329.1,0.371,10636.7,9934.01,2061.0,7384.2,645.0,6739.2,57367.99,57704.98,7100.65,21076.18,4747.08,16329.1,21692.09,21110.83,1338.89,2368.0,17686.64,19345.88,2737.76,11184.35,4102.08,7082.27,6822.05,6855.26,963.0,139.63,7,16,2,2019,53612.15,59801.8971875
69271.32,67555.73,48883.0,3.06,0.0001,49126.0,32392.489999999998,0.6594,5105.0,5667.01,1.1101,44021.0,26725.48,0.6071,12711.5,11579.0,0.0,10609.47,1020.75,9588.72,69522.12,68087.73,3.06,32392.489999999998,5667.01,26725.48,26636.0,26217.08,1.78,5949.0,21612.99,21573.7,1.28,15309.79,4646.26,10663.53,8310.83,8185.95,0.0,524.23,17,6,3,2019,66300.06,61860.870208333334
44780.17,47341.88,,27887.44,,,2588.91,,,190.75,,,2398.16,,8380.4,7541.19,7112.0,716.16,113.4,602.76,45159.17,47705.88,27887.44,2588.91,190.75,2398.16,17856.87,18942.3,6386.18,275.0,13537.17,15698.39,10607.12,1579.08,77.35,1501.73,5005.73,5160.0,3782.14,18.67,12,10,4,2020,47310.88,45001.99291666666
45353.16,44997.63,38330.0,0.0,0.0,31076.0,2330.68,0.075,2144.0,371.13,0.1731,28933.0,1959.55,0.0677,7847.09,7505.0,0.0,997.25,71.57,925.68,,,,,,,17609.55,16979.9,0.0,426.0,14176.85,14827.73,0.0,868.0,299.56,568.44,5719.67,5685.0,0.0,39.43,22,25,9,2015,49376.95,56825.14333333334
49416.38,53174.84,38855.0,9864.66,0.2539,33808.0,18460.21,0.546,2219.0,2232.39,1.006,31590.0,16227.82,0.5137,3695.88,9194.33,1884.0,4572.820000000001,64.6,4508.22,,,,,,,21302.82,21176.52,3385.84,3014.0,17401.07,15762.99,3458.82,10591.36,2167.79,8423.57,7016.61,7041.0,1136.0,282.03,10,16,4,2016,51013.09,49972.5575
65524.65,63029.54,44158.0,5498.11,0.1245,45659.0,30857.59,0.6758,3483.0,2709.66,0.778,42177.0,28147.93,0.6674,13284.8,10944.1,1484.0,11925.81,616.91,11308.9,,,,,,,24672.57,24331.73,1391.48,5412.0,19528.54,20049.28,1993.63,12802.42,2092.75,10709.67,8038.74,7704.43,629.0,717.36,17,21,6,2018,66328.53,61172.299999999996
41437.89,44845.93,40089.0,0.0,0.0,37149.0,12197.169999999998,0.3283,2591.0,2639.95,1.0189,34558.0,9557.22,0.2766,2344.06,6531.86,0.0,5690.7699999999995,215.66,5475.11,,,,,,,18019.4,18649.62,0.0,905.0,14901.37,13776.04,0.0,5344.860000000001,2424.29,2920.57,6173.06,5888.41,0.0,256.54,22,1,1,2017,43216.16,42834.62291666667
67009.92,69103.45,46484.0,3307.73,0.0712,48249.0,10254.27,0.2125,4902.0,1011.02,0.2062,43346.0,9243.25,0.2132,12903.4,12028.7,1022.0,4799.83,245.03,4554.8,67560.34,,3307.73,10254.27,1011.02,9243.25,24199.45,25516.62,412.4,2141.0,20909.91,22285.99,1443.33,2859.49,765.99,2093.5,8997.16,9272.14,430.0,453.95,7,6,11,2018,64752.01,61140.25770833334
71728.76,70325.62,42727.0,15361.99,0.3595,43872.0,27810.31,0.6339,3483.0,3497.07,1.004,40389.0,24313.24,0.602,13392.7,12346.6,3503.0,7675.91,525.29,7150.62,,,,,,,27303.17,26504.69,3451.25,4724.0,21891.96,22602.37,6791.74,14859.460000000001,2971.78,11887.68,9140.93,8871.96,1616.0,550.94,9,15,3,2018,70495.95,62803.73499999999
61894.46,57214.37,49546.0,6089.73,0.1229,49387.0,2471.17,0.05,5243.0,962.47,0.1836,44144.0,1508.7,0.0342,12174.3,9794.97,1506.0,463.1,8.8,454.3,62447.44,57797.37,6089.73,2471.17,962.47,1508.7,23956.09,23203.32,1566.65,268.0,18323.04,16379.57,2209.08,1649.24,953.67,695.57,7441.03,7836.51,808.0,90.83,17,17,6,2019,62059.41,54928.34489583334
42549.4,41728.86,49962.0,0.0,0.0,49786.0,7233.26,0.1453,5538.0,2092.52,0.3778,44248.0,5140.74,0.1162,8728.46,8838.09,0.0,890.89,23.43,867.46,42959.4,42125.86,0.0,7233.26,2092.52,5140.74,16114.34,16378.17,0.0,893.0,12956.29,11860.2,0.0,5028.32,2069.09,2959.23,4750.31,4652.4,0.0,421.05,2,22,8,2019,41593.74,54552.31364583334
37835.06,38588.93,,0.0,,,7916.01,,,3554.33,,,4361.68,,8160.2,7305.35,0.0,1211.51,127.0,1084.51,38181.06,38955.93,0.0,7916.01,3554.33,4361.68,13811.22,14199.13,0.0,483.0,11317.39,12428.45,0.0,5845.5,3427.33,2418.17,4546.25,4656.0,0.0,376.0,2,5,9,2020,38447.16,52925.52208333334
44527.61,45153.2,38319.0,0.0,0.0,31025.0,4689.74,0.1512,2140.0,258.02,0.1206,28886.0,4431.72,0.1534,5594.47,5594.47,0.0,2430.96,250.23,2180.73,,,,,,,18000.27,17835.31,0.0,1107.0,14721.52,15641.42,0.0,967.74,7.79,959.95,6211.35,6082.0,0.0,184.04,21,22,9,2015,48508.93,54301.45385416667
61717.81,58979.43,39044.0,5288.37,0.1354,34497.0,10857.23,0.3147,2294.0,2118.22,0.9234,32203.0,8739.01,0.2714,11560.7,10078.6,1751.0,2231.0,212.23,2018.77,,,,,,,23031.23,22024.99,808.35,2283.0,19515.56,19000.84,1985.02,6287.62,1905.99,4381.63,7610.32,7875.0,744.0,55.61,16,20,6,2016,62117.32,53519.08406249999
48622.15,48483.47,50507.0,0.0,0.0,50424.0,3133.5,0.0621,5735.0,340.96,0.0595,44688.0,2792.54,0.0625,9595.27,10174.12,0.0,1766.91,289.43,1477.48,48995.15,49229.47,0.0,3133.5,340.96,2792.54,17880.63,17437.19,0.0,827.0,15843.06,15408.16,0.0,394.37,51.53,342.84,5303.19,5464.0,0.0,145.22,15,26,12,2019,45858.23,43021.5853125
64832.0,63347.52,38407.0,617.86,0.0161,31388.0,9055.59,0.2885,2162.0,2127.71,0.9841,29226.0,6927.88,0.237,11045.1,10119.1,340.0,3476.24,248.0,3228.24,,,,,,,23980.91,24006.26,81.58,624.0,20803.54,20253.16,135.28,4892.38,1879.71,3012.67,9002.45,8969.0,61.0,62.97,6,28,10,2015,60033.06,59586.96906249999
63814.62,62305.98,39456.0,,,35985.0,,,2499.0,,,33486.0,,,11643.6,10771.3,130.0,7457.780000000001,324.56,7133.22,,,,,,,24044.37,24001.41,550.12,1072.0,19968.12,19200.79,916.41,6333.68,1846.05,4487.63,8158.53,8332.48,793.0,35.02,14,28,10,2016,64715.2,60767.112499999996
39294.07,37081.21,41702.0,0.0,0.0,42640.0,26478.52,0.621,3483.0,3504.61,1.0062,39157.0,22973.91,0.5867,6626.01,5278.15,0.0,9439.09,327.0,9112.09,,,,,,,15133.91,12562.61,0.0,3426.0,13045.67,14815.42,0.0,13448.300000000001,3177.61,10270.69,4488.48,4425.03,0.0,165.13,6,25,12,2017,36873.48,44846.609375
46002.08,46200.52,49369.0,20194.65,0.4091,49347.0,5799.6900000000005,0.1175,5243.0,1302.8,0.2485,44105.0,4496.89,0.102,8593.33,8694.57,5223.0,2369.64,476.17,1893.47,46517.39,46600.52,20194.65,5799.6900000000005,1302.8,4496.89,18395.63,18058.73,4180.68,428.0,13860.65,14426.03,8151.97,2938.48,826.63,2111.85,5152.47,5021.19,2639.0,63.57,13,19,5,2019,46218.41,44385.01697916666
61138.45,60570.63,,9618.55,,,3152.83,,,151.0,,,3001.83,,11645.3,11897.62,3815.0,1884.04,151.0,1733.04,61684.58,61078.63,9618.55,3152.83,151.0,3001.83,22194.8,22702.11,1768.87,564.0,19377.94,18113.9,3365.21,451.79,0.0,451.79,7920.41,7857.0,669.47,253.0,14,16,7,2020,62669.47,55443.67791666667
67346.52,65601.14,41390.0,4782.5,0.1155,41487.0,12975.830000000002,0.3128,3261.0,3336.3,1.0231,38225.0,9639.53,0.2522,11749.4,10662.2,1554.0,4118.07,277.82,3840.25,,,,,,,25476.56,25367.71,767.1,691.0,20958.91,20225.74,1693.4,8116.5,3058.48,5058.02,9161.65,9345.49,768.0,50.26,7,17,10,2017,67289.93,59285.66510416667
43745.17,41946.68,37633.0,0.0,0.0,29416.0,10291.64,0.3499,1440.0,1481.57,1.0289,27976.0,8810.07,0.3149,7619.62,7016.36,0.0,3092.0,123.64,2968.36,,,,,,,16748.43,15967.41,0.0,1100.0,13871.2,13960.91,0.0,5985.7300000000005,1357.93,4627.8,5505.92,5002.0,0.0,113.91,23,12,5,2015,45567.58,57086.74
46840.96,47174.93,37887.0,22.2,0.0006,30427.0,16016.07,0.5264,2035.0,1385.35,0.6808,28392.0,14630.72,0.5153,8103.26,8103.26,21.0,5515.639999999999,185.4,5330.24,,,,,,,18067.99,17461.41,0.0,3025.0,14562.27,15297.26,0.2,7253.65,1199.95,6053.7,6107.44,6313.0,1.0,221.78,3,28,7,2015,43671.55,56094.53989583333
69425.97,66383.54,38791.0,12365.06,0.3188,33597.0,23244.41,0.6919,2219.0,2156.06,0.9716,31378.0,21088.35,0.6721,12801.5,11029.2,2537.0,8279.89,90.38,8189.51,,,,,,,25399.7,25700.96,2753.23,4673.0,22067.7,20278.38,4362.83,9749.91,2065.68,7684.23,9157.07,9375.0,2712.0,541.61,9,29,3,2016,68371.06,50645.17177083332
70694.1,69566.83,,205.75,,,37042.5,,,6085.62,,,30956.88,,14251.7,12446.53,4.0,11354.74,736.82,10617.92,71176.83,70040.83,205.75,37042.5,6085.62,30956.88,26330.02,27102.15,37.14,8232.0,21298.42,20123.15,93.48,16787.65,5348.8,11438.85,8813.96,9895.0,71.13,668.11,15,14,1,2020,70655.65,65193.13447916667
65327.52,67265.77,42854.0,11749.01,0.2742,44421.0,4378.030000000001,0.0986,3483.0,578.98,0.1662,40939.0,3799.05,0.0928,12119.9,10737.6,3386.0,161.34,60.44,100.9,,,,,,,24720.91,25485.45,1957.69,2027.0,19915.34,21732.1,4730.32,2063.38,518.54,1544.84,8571.37,9310.62,1675.0,126.31,13,27,3,2018,66511.64,61376.73145833333
63014.6,61066.68,41285.0,860.91,0.0209,40981.0,2848.23,0.0695,3250.0,842.29,0.2592,37731.0,2005.94,0.0532,12051.8,10576.1,414.0,678.74,22.47,656.27,,,,,,,23278.59,23670.6,121.52,330.0,19539.27,18524.73,218.39,1818.04,819.82,998.22,8144.94,8295.25,107.0,21.45,5,21,9,2017,58846.79,57953.72833333333
61493.31,59311.7,49083.0,0.0,0.0,49197.0,5813.78,0.1182,5135.0,2019.07,0.3932,44062.0,3794.71,0.0861,12741.1,10779.7,0.0,2428.92,806.01,1622.91,62123.15,59869.7,0.0,5813.78,2019.07,3794.71,22583.15,22663.78,0.0,1055.0,18545.08,18207.86,0.0,2134.73,1213.06,921.67,7623.98,7660.36,0.0,195.13,19,29,3,2019,64300.24,58588.127291666664
51699.95,51642.89,37442.0,0.0,0.0,28556.0,6579.16,0.2304,919.0,826.23,0.8991,27638.0,5752.93,0.2082,10394.4,10394.4,0.0,2756.0,47.0,2709.0,,,,,,,19002.9,18770.75,0.0,778.0,15732.48,15640.74,0.0,3035.83,779.23,2256.6,6570.17,6837.0,0.0,9.33,3,10,3,2015,49928.37,60425.95406250001
44667.76,45675.55,,21590.03,,,822.3799999999999,,,221.07,,,601.31,,8540.73,8819.24,6208.0,246.82000000000002,9.96,236.86,44984.23,46024.55,21590.03,822.3799999999999,221.07,601.31,17119.6,17304.45,4807.99,133.0,13822.63,14407.86,7823.23,430.56,211.11,219.45,5184.8,5144.0,2750.81,12.0,7,21,5,2020,41690.34,48319.758958333325
48768.83,46616.6,38929.0,5602.2,0.1439,34027.0,15096.31,0.4437,2256.0,2290.72,1.0154,31770.0,12805.59,0.4031,9207.84,7920.97,1890.0,5170.51,110.09,5060.42,,,,,,,18831.04,18386.3,1161.04,1930.0,14945.57,14734.33,1835.16,7885.54,2180.63,5704.91,5784.38,5575.0,716.0,110.26,6,14,5,2016,44843.48,54519.85364583333
50698.14,49846.87,,0.0,,,12628.470000000001,,,1959.78,,,10668.69,,10268.3,9579.5,0.0,1648.3200000000002,254.93,1393.39,51119.14,50261.87,0.0,12628.470000000001,1959.78,10668.69,19482.19,19004.99,0.0,4374.0,14696.19,15327.38,0.0,5577.65,1704.85,3872.8,6251.46,5935.0,0.0,1028.5,3,3,3,2020,49282.41,61898.8659375
65007.75,63349.5,44005.0,4375.96,0.0994,45332.0,10045.630000000001,0.2216,3483.0,2858.86,0.8208,41849.0,7186.77,0.1717,13045.0,10663.4,1732.0,1818.21,144.07,1674.14,,,,,,,24272.34,24185.49,857.44,1591.0,19489.81,20277.02,1354.52,6558.24,2714.79,3843.45,8200.6,8223.59,432.0,78.18,16,12,6,2018,65211.7,59974.92354166667
67724.76,64569.13,50164.0,5595.28,0.1115,50059.0,14398.980000000001,0.2876,5665.0,3933.44,0.6943,44394.0,10465.54,0.2357,12799.6,12689.27,920.0,3548.2,830.89,2717.31,68330.76,64626.13,5595.28,14398.980000000001,3933.44,10465.54,25196.76,25264.45,1556.01,2578.0,21044.38,18293.81,2309.27,7599.27,3102.55,4496.72,8684.02,8321.6,810.0,673.51,8,27,9,2019,66759.03,58728.147291666675
59133.88,57359.31,39276.0,0.0,0.0,35245.0,2715.05,0.077,2419.0,1.21,0.0005,32826.0,2713.84,0.0827,11482.0,9142.33,0.0,1855.73,0.0,1855.73,,,,,,,21694.66,22534.4,0.0,110.0,18470.02,17949.94,0.0,705.07,1.21,703.86,7487.2,7732.64,0.0,44.25,18,5,9,2016,60091.61,54912.142187499994
63150.06,62089.74,49971.0,26356.32,0.5274,49798.0,2495.86,0.0501,5545.0,648.67,0.117,44253.0,1847.19,0.0417,12543.6,12661.99,7695.0,481.3,66.54,414.76,63668.06,62630.74,26356.32,2495.86,648.67,1847.19,23757.83,23586.31,5987.46,330.0,19200.58,18565.82,9250.86,1502.1799999999998,582.13,920.05,7648.05,7275.62,3423.0,182.38,10,23,8,2019,64865.91,54936.03927083334
53546.84,50164.06,41717.0,0.0,0.0,42863.0,32227.26,0.7519,3483.0,4195.19,1.2045,39380.0,28032.07,0.7118,8725.1,8046.97,0.0,11698.32,303.21,11395.11,,,,,,,21248.99,17487.15,0.0,6183.0,17485.17,19205.79,0.0,13606.26,3891.98,9714.28,6087.58,5424.15,0.0,739.68,17,31,12,2017,53530.02,45140.575520833336
61040.59,61171.7,41285.0,9253.37,0.2241,40981.0,834.62,0.0204,3250.0,285.75,0.0879,37731.0,548.87,0.0145,11557.8,10874.7,1347.0,309.22,0.0,309.22,,,,,,,22988.52,23496.95,2728.7,105.0,18757.86,18646.49,3332.67,411.13,285.75,125.38,7736.41,8153.56,1845.0,9.27,14,21,9,2017,62403.13,57596.285312500004
54239.52,53325.69,37778.0,109.4,0.0029,30054.0,2457.2,0.0818,1826.0,171.35,0.0938,28228.0,2285.85,0.081,10053.0,9071.36,27.0,1038.83,89.79,949.04,,,,,,,19424.97,19994.18,42.66,586.0,17429.32,16838.15,38.74,832.1600000000001,81.56,750.6,7332.23,7422.0,1.0,0.21,19,29,6,2015,56569.51,54268.47822916667
45368.44,45051.62,,125.77,,,2596.42,,,363.12,,,2233.3,,8988.2,9467.72,109.0,2126.08,356.0,1770.08,45752.66,45442.62,125.77,2596.42,363.12,2233.3,16145.19,16885.6,2.1,231.0,14702.2,13316.3,14.67,213.34,7.12,206.22,5532.85,5382.0,0.0,26.0,3,17,7,2020,41941.29,54992.8890625
49320.79,46751.91,47789.0,0.0,0.0,48996.0,38681.869999999995,0.7895,5051.0,3563.7,0.7055,43945.0,35118.17,0.7991,9725.27,8382.71,0.0,15301.52,437.0,14864.52,49602.68,47150.91,0.0,38681.869999999995,3563.7,35118.17,18567.9,17226.23,0.0,6122.0,14772.08,14410.34,0.0,16129.34,3126.7,13002.64,6255.54,6732.63,0.0,1129.01,0,14,1,2019,50753.61,53493.41552083334
52047.57,50461.68,43383.0,143.85,0.0033,44956.0,10055.880000000001,0.2237,3483.0,2768.92,0.795,41474.0,7286.96,0.1757,10791.1,7677.58,104.0,940.17,200.92,739.25,,,,,,,19534.33,19020.69,1.0,1103.0,15564.97,17401.3,34.85,7605.9,2568.0,5037.9,6157.17,6362.11,4.0,406.81,4,2,5,2018,44585.57,46611.68802083333
65543.4,63880.18,39341.0,16643.8,0.4231,35633.0,476.78000000000003,0.0134,2453.0,52.35,0.0213,33181.0,424.43,0.0128,12228.2,10542.0,4033.0,292.39,18.86,273.53,,,,,,,23550.03,24507.51,4341.98,19.0,20841.59,20077.05,6767.82,158.6,33.49,125.11,8923.58,8753.62,1501.0,6.79,10,26,9,2016,66660.22,49099.93687500001
54270.36,55144.0,49101.0,28325.62,0.5769,49197.0,5838.23,0.1187,5135.0,1216.78,0.237,44062.0,4621.45,0.1049,10416.8,9791.87,7370.0,1920.0700000000002,102.66,1817.41,54683.05,55597.0,28325.62,5838.23,1216.78,4621.45,20604.96,21071.11,6097.23,1404.0,16764.2,17770.49,11168.39,2509.72,1114.12,1395.6,6484.4,6510.53,3690.0,4.44,11,30,3,2019,54459.1,54175.30885416667
56641.63,56776.13,40347.0,2.0,0.0,38019.0,18404.41,0.4841,2775.0,3749.51,1.3512,35244.0,14654.9,0.4158,10303.5,10438.6,2.0,5959.52,260.13,5699.39,,,,,,,21606.83,22434.2,0.0,2927.0,17510.46,16562.38,0.0,9128.650000000001,3489.38,5639.27,7220.84,7340.95,0.0,389.24,5,21,3,2017,50966.48,61520.20645833333
39125.16,40183.06,,0.0,,,5032.17,,,89.61,,,4942.56,,8260.86,8022.66,0.0,2099.48,54.0,2045.48,39395.53,40506.06,0.0,5032.17,89.61,4942.56,14529.45,15170.22,0.0,846.0,11481.69,11942.18,0.0,1952.6899999999998,35.61,1917.08,4853.16,5048.0,0.0,134.0,0,4,8,2020,40053.59,50480.30406250001
59677.72,58390.12,,12411.27,,,13992.009999999998,,,3484.05,,,10507.96,,11855.2,11172.6,2764.0,2266.24,110.0,2156.24,59953.15,58865.12,12411.27,13992.009999999998,3484.05,10507.96,22853.13,21930.47,2599.74,3183.0,17693.91,17950.05,5149.75,8288.77,3374.05,4914.72,7275.48,7337.0,1897.78,254.0,15,21,8,2020,60866.02,55671.07750000001
42220.41,43852.17,,0.0,,,11605.86,,,2119.62,,,9486.24,,8886.07,8616.54,0.0,1169.06,62.0,1107.06,42535.1,44187.17,0.0,11605.86,2119.62,9486.24,15943.6,15874.02,0.0,3497.0,12271.09,14226.61,0.0,6210.8,2057.62,4153.18,5119.65,5135.0,0.0,729.0,23,27,8,2020,43978.74,55391.25
54993.04,51837.42,37809.0,0.0,0.0,30150.0,1435.6599999999999,0.0476,1888.0,533.99,0.2828,28262.0,901.67,0.0319,9882.84,8839.22,0.0,557.09,177.83,379.26,,,,,,,20523.5,19439.04,0.0,24.0,17224.77,16454.16,0.0,847.76,356.16,491.6,7361.93,7105.0,0.0,6.81,20,6,7,2015,56139.05,56975.619999999995
53925.91,53308.51,39707.0,0.0,0.0,36566.0,4411.18,0.1206,2562.0,1022.8,0.3992,34004.0,3388.38,0.0996,9607.66,9149.4,0.0,2207.01,185.87,2021.14,,,,,,,19860.27,20027.05,0.0,527.0,16966.61,16546.3,0.0,1646.59,836.93,809.66,7491.37,7585.76,0.0,30.58,22,12,12,2016,58604.47,62983.637291666666
48249.49,49304.6,40535.0,21271.17,0.5248,38727.0,13796.54,0.3563,2926.0,2617.71,0.8946,35801.0,11178.83,0.3122,8699.77,8971.05,5503.0,2741.4900000000002,52.76,2688.73,,,,,,,19253.93,19035.26,4869.12,2377.0,14916.28,15964.92,8075.05,8220.33,2564.95,5655.38,5379.51,5333.37,2824.0,457.72,8,30,4,2017,46270.56,45938.854062499995
59357.4,57043.08,,1663.0,,,4063.01,,,531.78,,,3531.23,,12204.1,11570.42,800.0,1445.29,168.0,1277.29,59762.4,57513.08,1663.0,4063.01,531.78,3531.23,21799.76,21214.03,228.31,750.0,17810.37,17096.63,564.29,1805.72,363.78,1441.94,7543.17,7162.0,70.4,62.0,5,1,9,2020,55064.49,54508.71458333334
43848.13,41555.54,37766.0,0.0,0.0,29977.0,4313.38,0.1439,1779.0,203.52,0.1144,28198.0,4109.86,0.1458,8073.46,7227.36,0.0,2809.04,153.76,2655.28,,,,,,,16884.59,16306.08,0.0,343.0,13597.42,12728.1,0.0,1142.16,49.76,1092.4,5292.66,5294.0,0.0,19.18,2,25,6,2015,42591.02,57002.721874999996
69686.11,67742.65,38421.0,0.0,0.0,31444.0,629.16,0.02,2162.0,108.28,0.0501,29281.0,520.88,0.0178,11850.4,10797.8,0.0,233.79,0.0,233.79,,,,,,,25734.77,25326.24,0.0,97.0,22775.21,22389.61,0.0,286.43,108.28,178.15,9325.73,9229.0,0.0,11.94,17,3,11,2015,69338.99,60365.7046875
74813.44,72350.58,41558.0,4584.36,0.1103,41958.0,33933.490000000005,0.8087,3380.0,3569.66,1.0561,38578.0,30363.83,0.7871,12428.4,12277.6,1430.0,10007.05,326.74,9680.31,,,,,,,29307.53,26914.74,671.21,7294.0,23347.01,22960.06,1699.15,15918.84,3242.92,12675.92,9730.5,10198.18,784.0,713.6,11,27,11,2017,76355.24,58539.13270833334
52659.15,52953.23,38903.0,17049.01,0.4382,33951.0,4767.04,0.1404,2225.0,1398.48,0.6285,31726.0,3368.56,0.1062,9801.06,8596.32,4582.0,1285.37,72.8,1212.57,,,,,,,20490.29,20031.46,4103.34,305.0,16035.59,15619.45,5815.67,3155.66,1325.68,1829.98,6332.21,8706.0,2548.0,21.01,7,7,5,2016,49901.37,49397.458333333336
59669.08,55965.59,49953.0,1601.2,0.0321,49765.0,5141.96,0.1033,5524.0,1755.33,0.3178,44240.0,3386.63,0.0766,11957.3,10790.1,344.0,917.52,37.25,880.27,60186.08,56502.59,1601.2,5141.96,1755.33,3386.63,22038.07,22521.51,547.69,664.0,18525.64,15759.58,609.51,3416.2799999999997,1718.08,1698.2,7148.07,6894.4,100.0,144.16,16,20,8,2019,60059.43,55209.12666666667
39968.21,40155.11,,0.0,,,31582.41,,,5089.0,,,26493.41,,7690.33,8103.21,0.0,8644.55,326.0,8318.55,40223.21,40428.11,0.0,31582.41,5089.0,26493.41,15568.11,16352.69,0.0,6810.0,11888.68,11845.21,0.0,14932.53,4763.0,10169.53,4821.09,3854.0,0.0,1195.33,0,21,4,2020,40738.82,52227.14979166666
56263.81,55045.35,39384.0,7184.88,0.1824,35844.0,6097.13,0.1701,2470.0,1504.87,0.6093,33374.0,4592.26,0.1376,10892.0,9966.91,1292.0,2439.67,309.02,2130.65,,,,,,,20885.77,21129.24,2013.21,374.0,17414.69,17260.61,3218.67,3271.19,1195.85,2075.34,7071.35,6688.59,661.0,12.27,8,8,10,2016,55255.28,55231.57916666667
38889.71,39293.95,41320.0,0.0,0.0,41450.0,21024.379999999997,0.5072,3256.0,4279.67,1.3144,38194.0,16744.71,0.4384,6621.61,6040.92,0.0,4319.849999999999,236.63,4083.22,,,,,,,15338.49,16765.59,0.0,3712.0,12262.52,11125.82,0.0,12737.130000000001,4043.04,8694.09,4667.09,5361.62,0.0,255.4,0,2,10,2017,39307.33,43959.676145833335
50680.31,53197.08,,0.0,,,7775.139999999999,,,1074.85,,,6700.29,,10731.1,11031.45,0.0,2296.56,899.37,1397.19,51106.04,53565.08,0.0,7775.139999999999,1074.85,6700.29,18526.42,20559.47,0.0,3089.0,15041.81,15288.16,0.0,1965.25,175.48,1789.77,6380.98,6318.0,0.0,424.33,20,29,4,2020,54580.58,53696.14791666667
51190.37,49981.51,38367.0,1588.52,0.0414,31214.0,8944.59,0.2866,2162.0,1714.98,0.7932,29051.0,7229.61,0.2489,8639.53,8549.66,426.0,3299.8100000000004,158.49,3141.32,,,,,,,19698.1,19516.26,474.76,957.0,16634.29,16686.59,594.76,4580.47,1556.49,3023.98,6218.45,5229.0,93.0,107.31,15,10,10,2015,49896.43,50405.6728125
42194.8,42926.42,,0.0,,,3852.58,,,352.21,,,3500.37,,8008.2,8700.91,0.0,811.9699999999999,17.93,794.04,42652.76,43309.42,0.0,3852.58,352.21,3500.37,16488.1,16674.65,0.0,927.0,12701.28,12285.86,0.0,2029.61,334.28,1695.33,4997.22,5265.0,0.0,84.0,22,8,6,2020,44076.34,51870.62927083333
41664.63,40888.12,38305.0,0.0,0.0,30929.0,9320.27,0.3013,2136.0,1774.65,0.8308,28793.0,7545.62,0.2621,7704.3,7704.3,0.0,4232.27,215.58,4016.69,,,,,,,16126.61,15298.22,0.0,1064.0,12761.49,12964.6,0.0,3894.2299999999996,1559.07,2335.16,5072.23,4921.0,0.0,129.77,2,14,9,2015,39860.59,44549.89052083334
44536.4,43816.62,49971.0,3423.87,0.0685,49805.0,5739.6900000000005,0.1152,5552.0,637.44,0.1148,44253.0,5102.25,0.1153,8770.6,9203.21,1269.0,833.72,0.9,832.82,44922.4,44212.62,3423.87,5739.6900000000005,637.44,5102.25,17240.68,16603.09,618.77,1074.0,13627.84,13302.38,1204.1,3623.58,636.54,2987.04,4897.28,4707.94,332.0,208.39,5,24,8,2019,41035.53,52566.29572916666
41650.92,41897.2,38330.0,0.0,0.0,31076.0,2314.26,0.0745,2144.0,295.38,0.1378,28933.0,2018.88,0.0698,7276.91,7300.0,0.0,1134.32,98.21,1036.11,,,,,,,16393.2,15764.27,0.0,403.0,13056.52,13802.93,0.0,694.78,197.17,497.61,4924.29,5030.0,0.0,82.16,3,26,9,2015,40879.03,56153.36385416667
36139.93,38243.13,,195.95,,,10549.08,,,483.23,,,10065.85,,7408.13,7652.0,95.0,5758.24,103.0,5655.24,36513.02,38611.13,195.95,10549.08,483.23,10065.85,13746.58,14604.73,27.17,888.0,10768.67,11432.4,68.14,3551.84,380.23,3171.61,4216.55,4554.0,5.64,351.0,3,20,6,2020,37099.93,51097.37010416666
45643.6,46397.86,49580.0,22647.23,0.4568,49397.0,10474.76,0.2121,5243.0,2734.39,0.5215,44155.0,7740.37,0.1753,8130.53,8603.68,6395.0,1554.08,17.96,1536.12,46016.77,46742.86,22647.23,10474.76,2734.39,7740.37,18234.81,18646.34,5436.56,2585.0,14255.59,13875.39,8035.67,6205.08,2716.43,3488.65,5022.67,5272.45,2780.0,130.6,13,23,6,2019,46423.99,43900.964375
